0,1,2,3,4,5,6
0.5275385936708582,0.0,0.0,0.20689731110572793,0.2645070360501222,2.2022066110242464e-05,0.0010350371071813959
0.0,0.5894472505207887,0.0,0.0,0.23382701252746627,0.176725736951745,0.0
0.0,0.0,0.2319277108433735,0.0,0.0,0.0,0.7680722891566265
0.21712156040081235,0.0,0.0,0.5906625901046665,0.0,0.0,0.1922158494945212
0.22446693769186093,0.2048452667385713,0.0,0.0,0.5706877955695677,0.0,0.0
0.0,0.18902116402116403,0.0,0.0,0.0,0.810978835978836,0.0
0.016257047457441567,0.0,0.013191745579944167,0.46723958618424655,0.0,0.0,0.5033116207783678
