0,1,2,3,4
0.7791460150121651,0.10376895412606328,0.11708503086177169,0.0,0.0
0.19034587930358704,0.5484985169396035,0.0,0.261132502666438,2.3101090371465534e-05
0.21507907130414852,0.0,0.7849209286958514,0.0,0.0
0.0,0.19395712599125198,0.0,0.8060428740087481,0.0
1.0,0.0,0.0,0.0,0.0
