n,stopping_time,max_excursion_log,odd_even_ratio,entropy,compression_ratio,excursion_normalized,up_down_ratio,variance_log,peak_late,omega,steps
42466,31.0,4.804146250091599,0.23076923076923078,0.7578784625383954,2.016388607820427,1.500023548250365,0.23076923076923078,2.179969199412573,0.0625,STABLE,31
26082,46.0,4.592454350554505,0.34285714285714286,0.85077070405326,3.135487079382103,1.5000383406180509,0.34285714285714286,1.5365044896823952,0.0425531914893617,STABLE,46
34276,80.0,5.216833331439544,0.44642857142857145,0.9054522631867892,5.310353262231698,4.806628544754347,0.44642857142857145,2.1005943363635264,0.25925925925925924,STABLE,80
42470,256.0,5.696511029454469,0.5670731707317073,0.947359797453164,16.651320038007075,11.706522251000706,0.5670731707317073,1.617911724182349,0.28793774319066145,STABLE,256
26086,183.0,5.354087300405963,0.5462184873949579,0.9415951533268216,12.473597450406084,8.6631909836694,0.5462184873949579,1.359262290655208,0.25,STABLE,183
9706,47.0,4.163191201870468,0.37142857142857144,0.8708644692353646,3.5485996573479546,1.5001030290541932,0.37142857142857144,1.0833558177154896,0.041666666666666664,STABLE,47
26093,201.0,5.281026545814859,0.5538461538461539,0.9438277760793143,13.70014720467444,7.319817575594987,0.5538461538461539,0.9940762570530578,0.26732673267326734,STABLE,201
26094,201.0,5.281026545814859,0.5538461538461539,0.9438277760793143,13.700095575524347,7.319537058327585,0.5538461538461539,1.0119596993260962,0.26732673267326734,STABLE,201
17903,97.0,5.485592254339498,0.48484848484848486,0.9216597034450194,6.865840334978489,17.08696866446964,0.48484848484848486,1.9026575693075327,0.14285714285714285,STABLE,97
1519,153.0,4.4145221155206515,0.5555555555555556,0.9456603046006401,14.476427149920895,17.098090849242922,0.5555555555555556,0.7247084120288693,0.09090909090909091,STABLE,153
9713,47.0,4.4645044509010345,0.37142857142857144,0.8708644692353646,3.548321008159481,3.0001029548028417,0.37142857142857144,1.2801169988828902,0.020833333333333332,STABLE,47
17906,141.0,4.53149169022153,0.5268817204301075,0.9359407149555171,9.98007137520736,1.8988048698760192,0.5268817204301075,0.7370617955668054,0.08450704225352113,STABLE,141
26099,201.0,5.281026545814859,0.5538461538461539,0.9438277760793143,13.699837465284649,7.318134794436569,0.5538461538461539,1.0264785289731664,0.26732673267326734,STABLE,201
26100,139.0,4.4166571466548445,0.5217391304347826,0.934068055375491,9.4739812596861,1.0,0.5217391304347826,0.746901700218258,0.0,STABLE,139
17910,97.0,4.883757934316753,0.48484848484848486,0.9216597034450194,6.865566265794869,4.272250139586823,0.48484848484848486,1.4254724855014884,0.16326530612244897,STABLE,97
42487,101.0,5.457568546931349,0.4782608695652174,0.9182958340544896,6.569219404419908,6.750111798903194,0.4782608695652174,2.0464700596708956,0.049019607843137254,STABLE,101
26103,77.0,5.246008368850431,0.4444444444444444,0.9049382594235602,5.24811735580308,6.7501819714209095,0.4444444444444444,2.231110823535325,0.0641025641025641,STABLE,77
17913,97.0,4.832643012355444,0.48484848484848486,0.9216597034450194,6.865448847058591,3.7972422263160834,0.48484848484848486,1.4057973676988398,0.11224489795918367,STABLE,97
9722,166.0,4.442495447282601,0.5462962962962963,0.9420851111481011,12.531103729242762,2.849207981896729,0.5462962962962963,0.682583672811155,0.08383233532934131,STABLE,166
9721,166.0,4.567226401552611,0.5462962962962963,0.9420851111481011,12.531244112943215,3.7975516922127355,0.5462962962962963,0.7374065615312159,0.0658682634730539,STABLE,166
17920,22.0,4.253362239833068,0.15,0.6665783579949205,1.5570499913984197,1.0,0.15,1.3822564008668063,0.0,STABLE,22
26114,170.0,4.592986832552585,0.5405405405405406,0.9399311927861982,11.586272603027945,1.5000382936355978,0.5405405405405406,0.678386758456584,0.011695906432748537,STABLE,170
17922,48.0,4.429510040813138,0.3611111111111111,0.863120568566631,3.397161269881303,1.5000557973440465,0.3611111111111111,1.60774645581892,0.04081632653061224,STABLE,48
34308,67.0,4.535408059915369,0.4166666666666667,0.8918107543797082,4.447023450973193,1.0,0.4166666666666667,1.3573628795594816,0.0,STABLE,67
9739,47.0,4.641761561928513,0.37142857142857144,0.8708644692353646,3.547288162581273,4.500256699866516,0.37142857142857144,1.5513043599574399,0.0625,STABLE,47
9741,135.0,4.465754519833878,0.5280898876404494,0.9366673818775626,10.188791383499897,3.000102658864593,0.5280898876404494,0.6372387517320964,0.007352941176470588,STABLE,135
1551,153.0,4.196259110505376,0.5555555555555556,0.9456603046006401,14.435347279838462,10.13023855577047,0.5555555555555556,0.6142604476734037,0.045454545454545456,STABLE,153
26131,51.0,5.0703814701087,0.3684210526315789,0.866725613094959,3.47565937784399,4.500095671807432,0.3684210526315789,2.307885171450372,0.057692307692307696,STABLE,51
26132,139.0,4.417189268459015,0.5217391304347826,0.934068055375491,9.472839917602366,1.0,0.5217391304347826,0.6481776278774687,0.0,STABLE,139
42515,150.0,5.281762642183969,0.5252525252525253,0.9349520981652116,9.755663351501598,4.500058802775491,0.5252525252525253,1.1332519732175315,0.019867549668874173,STABLE,150
34332,80.0,4.762985986393013,0.44642857142857145,0.9054522631867892,5.3095232072739345,1.6876383548875684,0.44642857142857145,1.415420109600193,0.08641975308641975,STABLE,80
9759,153.0,5.170933178730196,0.54,0.9402859586706311,11.54497617195276,15.188851316733272,0.54,1.1635388421832016,0.05844155844155844,STABLE,153
42528,57.0,4.628685171108387,0.38095238095238093,0.8726965039103789,3.707045732064185,1.0,0.38095238095238093,1.0238910703927753,0.0,STABLE,57
9761,47.0,4.466645228363979,0.37142857142857144,0.8708644692353646,3.546416835564789,3.000102448519619,0.37142857142857144,1.602145045764585,0.020833333333333332,STABLE,47
34338,80.0,4.711883118533314,0.44642857142857145,0.9054522631867892,5.309434368504986,1.5000291222552276,0.44642857142857145,1.3409854407032127,0.024691358024691357,STABLE,80
34339,80.0,5.18900999416934,0.44642857142857145,0.9054522631867892,5.309419563841698,4.500072803517866,0.44642857142857145,1.4540656140909958,0.037037037037037035,STABLE,80
1567,60.0,4.376814111968197,0.4523809523809524,0.9127341558073341,5.653023380653756,15.1959157626037,0.4523809523809524,1.4211695277910705,0.14754098360655737,STABLE,60
26149,108.0,4.894587411947813,0.4931506849315068,0.9242909795281409,7.359721583048771,3.0000382423802057,0.4931506849315068,1.4883146107766727,0.009174311926605505,STABLE,108
9765,73.0,4.466823151065687,0.45098039215686275,0.9090221560878149,5.508018784389715,3.0001024065540194,0.45098039215686275,1.3234787554970036,0.013513513513513514,STABLE,73
17959,92.0,5.1347666080370855,0.47619047619047616,0.9182958340544896,6.509854923033589,7.594186758728214,0.47619047619047616,1.5814563058648234,0.10752688172043011,STABLE,92
17956,92.0,4.40784960347914,0.47619047619047616,0.9182958340544896,6.509965945819022,1.424370683893963,0.47619047619047616,1.2819947979346464,0.16129032258064516,STABLE,92
9769,104.0,5.44981305494966,0.5,0.9275265884316759,7.8466906497817694,28.83775207288361,0.5,2.093431245572491,0.2,STABLE,104
34346,28.0,4.711984283898866,0.20833333333333334,0.7355085815538398,1.8582605809529966,1.5000291154719618,0.20833333333333334,1.673134180892878,0.06896551724137931,STABLE,28
42545,57.0,5.105976587916042,0.38095238095238093,0.8726965039103789,3.706906728332159,3.000023504524621,0.38095238095238093,2.299715447167354,0.017241379310344827,STABLE,57
9778,47.0,4.320083942715693,0.37142857142857144,0.8708644692353646,3.5457451737243204,2.1370423399468192,0.37142857142857144,1.5763887389453164,0.3541666666666667,STABLE,47
9780,42.0,3.9903832589062334,0.34375,0.8541802051521676,3.1684677111363233,1.0,0.34375,1.0289013344202993,0.0,STABLE,42
42549,57.0,5.106017416898334,0.38095238095238093,0.8726965039103789,3.706874031158181,3.000023502314978,0.38095238095238093,1.341047546282393,0.017241379310344827,STABLE,57
34357,28.0,5.013144916625075,0.20833333333333334,0.7355085815538398,1.858203608698688,3.0000291061501296,0.20833333333333334,1.8688739321946088,0.034482758620689655,STABLE,28
34360,80.0,4.536065794512006,0.44642857142857145,0.9054522631867892,5.309108784522888,1.0,0.44642857142857145,1.4132177704365207,0.0,STABLE,80
17978,79.0,4.430864843281459,0.45454545454545453,0.9097361225311662,5.589380776723122,1.500055623539882,0.45454545454545453,1.1418079339599352,0.025,STABLE,79
34362,80.0,4.71218654396046,0.44642857142857145,0.9054522631867892,5.309079198296135,1.500029101914906,0.44642857142857145,1.4692068650343961,0.024691358024691357,STABLE,80
34367,142.0,5.893731254988392,0.5212765957446809,0.9337554002624231,9.423484304026156,22.78185468618151,0.5212765957446809,1.6411882446104658,0.07692307692307693,STABLE,142
26176,46.0,4.417919872997741,0.34285714285714286,0.85077070405326,3.1343782144324965,1.0,0.34285714285714286,1.0265720812055121,0.0,STABLE,46
1601,60.0,3.681693392004564,0.4523809523809524,0.9127341558073341,5.636577393005426,3.000624609618988,0.4523809523809524,0.913090665335637,0.01639344262295082,STABLE,60
17987,79.0,4.9081900274010115,0.45454545454545453,0.9097361225311662,5.589095251088687,4.500138989270028,0.45454545454545453,1.3397778354441774,0.0375,STABLE,79
34372,28.0,4.536217438060636,0.20833333333333334,0.7355085815538398,1.8581259542764261,1.0,0.20833333333333334,1.8969918820341514,0.0,STABLE,28
17989,48.0,4.732144371029723,0.3611111111111111,0.863120568566631,3.3958674375551405,3.000055589526933,0.3611111111111111,1.3985272448935795,0.02040816326530612,STABLE,48
9799,47.0,4.820523283175604,0.37142857142857144,0.8708644692353646,3.5449174342975334,6.750484743341158,0.37142857142857144,2.204779183585712,0.10416666666666667,STABLE,47
39397,75.0,5.072591756144258,0.4339622641509434,0.8997437586982626,4.912943249848186,3.0000253826433485,0.4339622641509434,1.6761796537795577,0.013157894736842105,STABLE,75
17994,48.0,4.431251154695155,0.3611111111111111,0.863120568566631,3.3957711156477357,1.500055574080249,0.3611111111111111,1.4103612706214008,0.04081632653061224,STABLE,48
42570,57.0,4.80520851154057,0.38095238095238093,0.8726965039103789,3.7067024308670073,1.5000234907211651,0.38095238095238093,1.551534489482006,0.034482758620689655,STABLE,57
1610,21.0,3.3832766504076504,0.2222222222222222,0.7732266742876346,1.9713043842486506,1.5006211180124223,0.2222222222222222,1.0605583105387637,0.09090909090909091,STABLE,21
17997,48.0,4.732337458740906,0.3611111111111111,0.863120568566631,3.395713337971651,3.0000555648163583,0.3611111111111111,1.5727265643290116,0.02040816326530612,STABLE,48
26190,77.0,5.099932583098006,0.4444444444444444,0.9049382594235602,5.246400811923586,4.806109201985491,0.4444444444444444,2.2376096950807063,0.2692307692307692,STABLE,77
34383,142.0,5.979556113635344,0.5212765957446809,0.9337554002624231,9.423064383457179,27.746735305238055,0.5212765957446809,2.1975164043560045,0.45454545454545453,STABLE,142
26192,46.0,4.418185242939565,0.34285714285714286,0.85077070405326,3.1341899460357068,1.0,0.34285714285714286,1.1027121776131619,0.0,STABLE,46
9807,104.0,4.996971115743537,0.5,0.9275265884316759,7.843376127413096,10.125828489854186,0.5,1.5508318870027744,0.06666666666666667,STABLE,104
26194,126.0,5.173771733947819,0.5119047619047619,0.9308637102222774,8.584890634619475,5.695960907077957,0.5119047619047619,1.1438882186091743,0.10236220472440945,STABLE,126
18002,141.0,5.010914489420639,0.5268817204301075,0.9359407149555171,9.974625136109223,5.696255971558716,0.5268817204301075,0.9946917215155441,0.09154929577464789,STABLE,141
18006,79.0,4.607637281414817,0.45454545454545453,0.9097361225311662,5.588493039285091,2.2501388426080196,0.45454545454545453,1.2749576722731943,0.05,STABLE,79
1625,135.0,3.965342835560622,0.5454545454545454,0.9429270581585412,12.656775252846817,5.681230769230769,0.5454545454545454,0.5761387152480584,0.7426470588235294,STABLE,135
42588,57.0,4.85656577281353,0.38095238095238093,0.8726965039103789,3.706555424901492,1.6876115337653799,0.38095238095238093,1.6258439102048163,0.1206896551724138,STABLE,57
9821,135.0,4.469306445431168,0.5280898876404494,0.9366673818775626,10.179725530801981,3.000101822624987,0.5280898876404494,0.6610725769225874,0.007352941176470588,STABLE,135
18013,40.0,4.732723376813052,0.3225806451612903,0.8390040613676977,2.8295044884208704,3.0000555154610558,0.3225806451612903,1.4725944881319581,0.024390243902439025,STABLE,40
42591,101.0,5.810813653353996,0.4782608695652174,0.9182958340544896,6.567712702442446,15.187809631142729,0.4782608695652174,2.1836557357067914,0.08823529411764706,STABLE,101
42592,57.0,4.629338230295888,0.38095238095238093,0.8726965039103789,3.7065227669300045,1.0,0.38095238095238093,1.087374300578991,0.0,STABLE,57
9826,135.0,4.1685269461926895,0.5280898876404494,0.9366673818775626,10.179161902717187,1.5001017708121311,0.5280898876404494,0.6203593276090299,0.014705882352941176,STABLE,135
42596,57.0,4.629379013907319,0.38095238095238093,0.8726965039103789,3.706490112600829,1.0,0.38095238095238093,1.5842719151261804,0.0,STABLE,57
18022,40.0,4.608022987653282,0.3225806451612903,0.8390040613676977,2.829360256571771,2.2501387193430253,0.3225806451612903,1.4514310211733121,0.0975609756097561,STABLE,40
42599,163.0,6.594940432357414,0.5327102803738317,0.9372930661967527,10.599191171083039,92.37212141130074,0.5327102803738317,3.149062948390871,0.24390243902439024,STABLE,163
1640,29.0,3.215108581053093,0.30434782608695654,0.8366407419411672,2.7154879947145516,1.0,0.30434782608695654,0.6434641602841266,0.0,STABLE,29
18025,66.0,5.136368550900693,0.425531914893617,0.8970964164730477,4.668365127625123,7.594341192787795,0.425531914893617,2.0088332402861004,0.14925373134328357,STABLE,66
1641,73.0,4.095970922343715,0.48,0.9227346209530941,6.834975905004352,7.600243753808654,0.48,1.0284365679485223,0.13513513513513514,STABLE,73
18024,48.0,4.255875273391466,0.3611111111111111,0.863120568566631,3.395193860193037,1.0,0.3611111111111111,1.042434091496082,0.0,STABLE,48
26216,46.0,4.418582994066992,0.34285714285714286,0.85077070405326,3.1339078013223096,1.0,0.34285714285714286,1.2196036122217164,0.0,STABLE,46
42600,57.0,4.6294197936892125,0.38095238095238093,0.8726965039103789,3.706457461913213,1.0,0.38095238095238093,1.1625349857521938,0.0,STABLE,57
9836,104.0,4.982076661723761,0.5,0.9275265884316759,7.840857126792534,9.755591703944694,0.5,1.6157489789616801,0.4857142857142857,STABLE,104
42608,88.0,4.658211794022155,0.45901639344262296,0.9106223680988619,5.722149317341207,1.068343972962824,0.45901639344262296,1.2615340277754494,0.20224719101123595,STABLE,88
18033,48.0,4.7332052926568124,0.3611111111111111,0.863120568566631,3.3950209091219294,3.0000554538900905,0.3611111111111111,1.4255619441997882,0.02040816326530612,STABLE,48
9855,96.0,5.98186072127759,0.49230769230769234,0.925015873745592,7.236195364587712,97.32034500253678,0.49230769230769234,2.02157192526494,0.27835051546391754,STABLE,96
18048,22.0,4.256453144939036,0.15,0.6665783579949205,1.5559192404126507,1.0,0.15,1.411078273393753,0.0,STABLE,22
18050,48.0,4.432600544960684,0.3611111111111111,0.863120568566631,3.394694507157823,1.5000554016620498,0.3611111111111111,1.438617415059397,0.04081632653061224,STABLE,48
26244,77.0,4.41904657710416,0.4444444444444444,0.9049382594235602,5.245338799140196,1.0,0.4444444444444444,1.3282908011846597,0.0,STABLE,77
42629,88.0,5.106833191509575,0.45901639344262296,0.9106223680988619,5.721884826091728,3.0000234582092005,0.45901639344262296,1.3947581359466013,0.011235955056179775,STABLE,88
26245,77.0,4.896178863486135,0.4444444444444444,0.9049382594235602,5.245319156901976,3.0000381024957137,0.4444444444444444,1.399148503375061,0.01282051282051282,STABLE,77
34438,173.0,4.889240056333886,0.5398230088495575,0.9395876193289701,11.478455800607483,2.250072594227307,0.5398230088495575,0.8984476198433562,0.022988505747126436,STABLE,173
34440,80.0,4.595110255778039,0.44642857142857145,0.9054522631867892,5.307926933182127,1.1429732868757259,0.44642857142857145,1.5426344290309804,0.4444444444444444,STABLE,80
1669,135.0,3.965342835560622,0.5454545454545454,0.9429270581585412,12.611202501665593,5.531455961653685,0.5454545454545454,0.510125943924762,0.7426470588235294,STABLE,135
42634,57.0,4.805860921807424,0.38095238095238093,0.8726965039103789,3.7061800779900618,1.5000234554580851,0.38095238095238093,1.5977912506737302,0.034482758620689655,STABLE,57
9868,135.0,4.045518562884493,0.5280898876404494,0.9366673818775626,10.174441170472718,1.1252533441426835,0.5280898876404494,0.6089668716987255,0.03676470588235294,STABLE,135
26253,77.0,4.8963112215814295,0.4444444444444444,0.9049382594235602,5.2451620512280135,3.000038090884851,0.4444444444444444,1.224273087910619,0.01282051282051282,STABLE,77
18065,48.0,4.7339752474331345,0.3611111111111111,0.863120568566631,3.3944068126639193,3.000055355660116,0.3611111111111111,1.8270164256089465,0.02040816326530612,STABLE,48
1683,42.0,3.8794972872494284,0.3870967741935484,0.8841151220488479,3.9190732055859256,4.501485442661913,0.3870967741935484,1.1403000159683587,0.06976744186046512,STABLE,42
34452,80.0,4.595110255778039,0.44642857142857145,0.9054522631867892,5.307749937612798,1.1425751770579358,0.44642857142857145,1.6126105836689513,0.4444444444444444,STABLE,80
26261,77.0,4.896443539350796,0.4444444444444444,0.9049382594235602,5.245005002827661,3.000038079281063,0.4444444444444444,1.2275513095500614,0.01282051282051282,STABLE,77
1687,42.0,4.056638097379652,0.3870967741935484,0.8841151220488479,3.9178211790772206,6.752815649081209,0.3870967741935484,1.0752473511679868,0.11627906976744186,STABLE,42
9880,135.0,3.994800899294604,0.5280898876404494,0.9366673818775626,10.173096881325419,1.0,0.5280898876404494,0.6082808366682322,0.0,STABLE,135
1690,42.0,3.404320467221731,0.3870967741935484,0.8841151220488479,3.9168846291339725,1.5005917159763313,0.3870967741935484,0.7304910205409026,0.046511627906976744,STABLE,42
26266,77.0,4.595507244388281,0.4444444444444444,0.9049382594235602,5.244906876644542,1.500038072032285,0.4444444444444444,1.232468298060484,0.02564102564102564,STABLE,77
26268,77.0,4.697900323663204,0.4444444444444444,0.9049382594235602,5.244867632429265,1.8987361047662554,0.4444444444444444,1.4579305739833401,0.15384615384615385,STABLE,77
9885,135.0,4.472127217179851,0.5280898876404494,0.9366673818775626,10.17253734738602,3.000101163378857,0.5280898876404494,0.7518978959667261,0.007352941176470588,STABLE,135
26270,77.0,5.123854906326854,0.4444444444444444,0.9049382594235602,5.244828391789066,5.062809288161401,0.4444444444444444,1.6411951545230188,0.10256410256410256,STABLE,77
9887,241.0,5.989183196502892,0.5714285714285714,0.9489433393903585,18.159463591829933,98.65479923131385,0.5714285714285714,1.5808843129627541,0.2396694214876033,STABLE,241
1696,16.0,3.229681842317676,0.13333333333333333,0.6722948170756379,1.491435368836491,1.0,0.13333333333333333,0.8938379624641095,0.0,STABLE,16
18081,92.0,4.734359713534696,0.47619047619047616,0.9182958340544896,6.505358822837052,3.000055306675516,0.47619047619047616,1.454691585169263,0.010752688172043012,STABLE,92
34460,80.0,4.815770282703976,0.44642857142857145,0.9054522631867892,5.307631981367937,1.8986651189785257,0.44642857142857145,1.8187871181761384,0.14814814814814814,STABLE,80
42659,194.0,5.28323110257895,0.5476190476190477,0.9418285354475158,12.613322800595247,4.500058604280457,0.5476190476190477,1.076221742639796,0.015384615384615385,STABLE,194
1699,60.0,3.965342835560622,0.4523809523809524,0.9127341558073341,5.5915537001573155,5.4337845791642145,0.4523809523809524,0.9746031280958432,0.4262295081967213,STABLE,60
34469,173.0,5.321559079158719,0.5398230088495575,0.9395876193289701,11.477467278601736,6.083147175723114,0.5398230088495575,1.2284997213006608,0.1781609195402299,STABLE,173
9894,122.0,4.6261452503796185,0.5185185185185185,0.9337044887280269,9.192050285880654,4.273296947645037,0.5185185185185185,0.9655785773965154,0.13008130081300814,STABLE,122
18086,185.0,4.8880277733574165,0.55,0.9428615552246118,13.081059099924602,4.272475948247263,0.55,0.9947030528149127,0.08602150537634409,STABLE,185
26276,214.0,5.398816398669286,0.5579710144927537,0.944975321976216,14.576208934298252,9.533566752930431,0.5579710144927537,1.3189655453124263,0.586046511627907,STABLE,214
42662,194.0,5.260665154023354,0.5476190476190477,0.9418285354475158,12.613239600412799,4.271904739580892,0.5476190476190477,1.1182163244220116,0.08205128205128205,STABLE,194
9898,29.0,4.171697207248836,0.25,0.7837769474847012,2.1848995624872947,1.5001010305112144,0.25,1.3396836635714455,0.06666666666666667,STABLE,29
26283,214.0,5.398816398669286,0.5579710144927537,0.944975321976216,14.575827412363019,9.53102766046494,0.5579710144927537,1.35889326086681,0.586046511627907,STABLE,214
34476,142.0,4.982076661723761,0.5212765957446809,0.9337554002624231,9.420628195939088,2.783269520826082,0.5212765957446809,1.3912562846375307,0.6223776223776224,STABLE,142
42667,225.0,6.067389668193356,0.5586206896551724,0.9450087651303388,14.628596461331494,27.371411160850307,0.5586206896551724,1.8873552822477297,0.1504424778761062,STABLE,225
34478,142.0,5.065837302289574,0.5212765957446809,0.9337554002624231,9.420575890838954,3.375137769012124,0.5212765957446809,1.4357978109929497,0.04195804195804196,STABLE,142
1709,55.0,3.7100326990657537,0.4358974358974359,0.9059282160429991,5.121549891792039,3.000585137507314,0.4358974358974359,0.8731166485673906,0.017857142857142856,STABLE,55
42673,57.0,5.1072812152421,0.38095238095238093,0.8726965039103789,3.7058622256350944,3.0000234340215126,0.38095238095238093,1.712668394428312,0.017241379310344827,STABLE,57
9905,42.0,4.473004964267271,0.34375,0.8541802051521676,3.164094158474984,3.0001009591115597,0.34375,1.5526521738727714,0.023255813953488372,STABLE,42
26291,46.0,5.073032466674229,0.34285714285714286,0.85077070405326,3.1330280872078524,4.500095089574379,0.34285714285714286,2.0805946239984885,0.06382978723404255,STABLE,46
18102,92.0,4.8433137723852155,0.47619047619047616,0.9182958340544896,6.504588589045652,3.8510661805325377,0.47619047619047616,1.8950635081741418,0.45161290322580644,STABLE,92
18105,40.0,4.786105176895488,0.3225806451612903,0.8390040613676977,2.82803419281431,3.375200220933444,0.3225806451612903,1.9300100516093837,0.14634146341463414,STABLE,40
18106,40.0,4.433945755538029,0.3225806451612903,0.8390040613676977,2.8280182607925664,1.5000552303103944,0.3225806451612903,1.3317910492321805,0.04878048780487805,STABLE,40
1721,55.0,3.764400322956388,0.4358974358974359,0.9059282160429991,5.116740108499042,3.3771063335270193,0.4358974358974359,0.9984108241739428,0.10714285714285714,STABLE,55
1723,55.0,3.9409644934927996,0.4358974358974359,0.9059282160429991,5.1159426138645925,5.065583284968079,0.4358974358974359,1.1521744621665053,0.14285714285714285,STABLE,55
1722,104.0,3.965342835560622,0.5217391304347826,0.9361764916347493,9.674536114359515,5.361207897793264,0.5217391304347826,0.6270250946880788,0.6666666666666666,STABLE,104
34492,80.0,5.072238865437443,0.44642857142857145,0.9054522631867892,5.307160482437287,3.4238664038037805,0.44642857142857145,2.082399712848207,0.4567901234567901,STABLE,80
9921,135.0,4.473705886887772,0.5280898876404494,0.9366673818775626,10.168518847490429,3.0001007962906967,0.5280898876404494,0.6879184928449688,0.007352941176470588,STABLE,135
34498,142.0,5.043507673552018,0.5212765957446809,0.9337554002624231,9.420053038574656,3.2041277755232187,0.5212765957446809,1.5314150402456255,0.13286713286713286,STABLE,142
26306,100.0,4.9257915107149115,0.4852941176470588,0.9215608652945444,6.81054892327038,3.20428799513419,0.4852941176470588,1.1638520037902853,0.18811881188118812,STABLE,100
9925,42.0,4.473880940928732,0.34375,0.8541802051521676,3.163400626852283,3.000100755667506,0.34375,1.2930236632951746,0.023255813953488372,STABLE,42
34502,54.0,4.890046369085889,0.375,0.8698926856041562,3.5822339409772015,2.250072459567561,0.375,1.420137747272262,0.07272727272727272,STABLE,54
42695,49.0,5.459689455693005,0.35135135135135137,0.8554508105601306,3.1855872060820674,6.750111254245228,0.35135135135135137,2.1050026430005335,0.1,STABLE,49
18120,66.0,4.258182160366098,0.425531914893617,0.8970964164730477,4.665862284048933,1.0,0.425531914893617,1.025684474201885,0.0,STABLE,66
18121,40.0,4.9625824050050005,0.3225806451612903,0.8390040613676977,2.827779407521637,5.062855250813973,0.3225806451612903,1.816298762644604,0.1951219512195122,STABLE,40
42698,57.0,4.806512353473801,0.38095238095238093,0.8726965039103789,3.705658655524382,1.5000234203007166,0.38095238095238093,1.4448307001981164,0.034482758620689655,STABLE,57
34507,186.0,6.231030231296859,0.5454545454545454,0.9412535655898133,12.338634678541487,49.33132407917234,0.5454545454545454,2.400686549155439,0.3155080213903743,STABLE,186
1740,29.0,3.292477593667784,0.30434782608695654,0.8366407419411672,2.6939476012845787,1.1264367816091954,0.30434782608695654,0.8855221084609342,0.16666666666666666,STABLE,29
42703,256.0,6.329397269110756,0.5670731707317073,0.947359797453164,16.642775392508447,49.996393695993255,0.5670731707317073,2.2082630297172035,0.35019455252918286,STABLE,256
26321,201.0,5.159389709781053,0.5538461538461539,0.9438277760793143,13.688436639841832,5.483834200828236,0.5538461538461539,1.0975835330339212,0.28217821782178215,STABLE,201
1747,148.0,3.965342835560622,0.5520833333333334,0.9446704808093607,13.74102854489137,5.284487693188323,0.5520833333333334,0.6118128367799067,0.7651006711409396,STABLE,148
1748,117.0,3.965342835560622,0.5324675324675324,0.9392547207311597,10.862007555341787,5.281464530892449,0.5324675324675324,0.5906183599123519,0.7033898305084746,STABLE,117
18133,66.0,4.735606882979251,0.425531914893617,0.8970964164730477,4.6655210187849425,3.000055148072575,0.425531914893617,1.1281579946049778,0.014925373134328358,STABLE,66
9944,73.0,3.9976047874604546,0.45098039215686275,0.9090221560878149,5.497149148647274,1.0,0.45098039215686275,0.9682531844239484,0.0,STABLE,73
26328,139.0,4.420434364509439,0.5217391304347826,0.934068055375491,9.465885496487921,1.0,0.5217391304347826,0.7389952414130645,0.0,STABLE,139
42714,49.0,4.806675058827879,0.35135135135135137,0.8554508105601306,3.1854542772160426,1.5000234115278364,0.35135135135135137,1.5364560314080418,0.04,STABLE,49
1758,148.0,4.00108438129222,0.5520833333333334,0.9446704808093607,13.729485446147882,5.70193401592719,0.5520833333333334,0.5518583386007712,0.087248322147651,STABLE,148
42719,49.0,5.812116865591551,0.35135135135135137,0.8554508105601306,3.1854193076062476,15.187808703387251,0.35135135135135137,2.6038529080954897,0.18,STABLE,49
18146,66.0,4.434904075551541,0.425531914893617,0.8970964164730477,4.665180047958467,1.500055108563871,0.425531914893617,1.162941362126151,0.029850746268656716,STABLE,66
1764,29.0,3.2467447097238415,0.30434782608695654,0.8366407419411672,2.6890108395228487,1.0,0.30434782608695654,0.9428438099218218,0.0,STABLE,29
34534,54.0,4.890448964779618,0.375,0.8698926856041562,3.581916140516431,2.2500723924248565,0.375,1.6122917496088374,0.07272727272727272,STABLE,54
1768,117.0,3.965342835560622,0.5324675324675324,0.9392547207311597,10.845481719534572,5.221719457013575,0.5324675324675324,0.5692095736690518,0.7033898305084746,STABLE,117
18152,66.0,4.25894840765209,0.425531914893617,0.8970964164730477,4.665022775985465,1.0,0.425531914893617,1.0589044135450139,0.0,STABLE,66
42731,88.0,5.386279533445992,0.45901639344262296,0.9106223680988619,5.720602351686194,5.695537197818914,0.45901639344262296,2.0218113318012816,0.14606741573033707,STABLE,88
1777,117.0,3.965342835560622,0.5324675324675324,0.9392547207311597,10.838122211794447,5.195272931907709,0.5324675324675324,0.6024759394437205,0.7033898305084746,STABLE,117
9969,91.0,4.475801892745725,0.4838709677419355,0.9218764863469129,6.85074179326761,3.0001003109639885,0.4838709677419355,0.8569600671524974,0.010869565217391304,STABLE,91
42739,101.0,5.312594096062814,0.4782608695652174,0.9182958340544896,6.565576066399935,4.805821380940125,0.4782608695652174,2.1526975267794515,0.20588235294117646,STABLE,101
26363,100.0,5.352632021472142,0.4852941176470588,0.9215608652945444,6.809100830552758,8.543488980768501,0.4852941176470588,1.3918751130321,0.1485148514851485,STABLE,100
18172,185.0,6.106169471086994,0.55,0.9428615552246118,13.074732011105622,70.26942548976447,0.55,1.8563594205193326,0.3978494623655914,STABLE,185
26364,245.0,5.989183196502892,0.5668789808917197,0.9474351361840307,16.68223487421538,36.99742072523138,0.5668789808917197,1.5646419575113266,0.25203252032520324,STABLE,245
